GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",5450012,(D),5793369,(D),(D),7090674
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",5566044,(D),(D),6164730,6740430,(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",2709656,(D),(D),2885952,3083569,(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",737040,(D),(D),1152278,1308122,(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",2119347,2178364,2229806,2126499,2348738,2688502
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",(D),(D),(D),5252980,(D),(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",(D),(D),(D),460126,517262,(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",4451234,4605471,(D),4792853,(D),(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",1604192,1593791,1763757,(D),2023532,(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",233964,213538,(D),(D),(D),(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",1370228,1380253,(D),(D),(D),(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",(D),(D),1260645,1236698,(D),1493109
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",4334868,4522410,4757757,4991638,5195111,5531280
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",2518540,(D),(D),(D),2764051,1224918
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",(D),(D),(D),(D),7630302,8236000
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),7640225,(D),(D),(D),(D)
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",(D),(D),9238812,7705920,(D),8109857
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",10441796,(D),(D),(D),10990131,10475450
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",36859840,(D),(D),(D),41830394,45959443
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",11192692,11662293,12290721,11562076,12513095,13818050
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",8838894,9262971,9820893,9008375,9899373,11098855
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",123063,101612,93811,106072,118157,99364
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",346968,354390,340737,292557,277033,433059
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",(D),(D),96634,(D),(D),109442
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",476789,471305,482745,526607,521277,539368
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",2767561,3053553,3281658,2450172,2933611,3502252
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",1622992,1649025,1687721,1384963,1353574,1462423
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",1144569,1404528,1593937,1065209,1580037,2039830
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",710643,729223,759131,855448,983386,1054796
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",263246,268666,288174,292026,352350,409990
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",200656,(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",1729262,1764102,(D),1955580,1924573,(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",(D),(D),1468005,(D),(D),1584900
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",(D),(D),(D),(D),(D),879151
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",(D),(D),372311,268231,(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",(D),569680,(D),(D),(D),663581
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",377562,(D),402703,(D),(D),498669
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",218837,241480,252361,(D),(D),316367
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",2353798,2399322,2469828,2553701,2613722,2719195
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",470031,456003,434547,398628,395190,532423
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),(D),384808,(D),(D),519433
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",2968217,(D),(D),(D),(D),(D)
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",3714381,3980861,4198950,3375407,3850077,4574043
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",5124513,5282110,5621943,5632968,6049296,6524812
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",4697778,4929725,5141935,5398314,6058760,6828866
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",4288338,4501214,4693554,4941118,5577784,6322921
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",746288,718276,699881,677181,830597,1087347
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",21,51,127,1742,5423,3344
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",108627,105120,92857,97718,99346,105909
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",144943,152954,174331,189924,239248,261048
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",654741,716803,764604,889970,923532,1023971
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",80517,83736,84802,93303,103936,123826
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",574224,633067,679802,796667,819596,900144
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",335870,367480,384226,417027,500199,534363
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",261098,276281,273993,273308,335320,392824
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",660021,700609,730631,783219,798523,865188
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",148266,164200,166923,168556,172761,179845
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",511755,536409,563707,614663,625762,685344
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",312205,329965,348211,382518,413835,441845
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",134258,(D),(D),161202,168310,191490
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",19202,(D),(D),35428,44751,39686
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",158745,172549,176614,185888,200773,210670
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",475961,495655,529561,534176,610195,677582
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",12269,13171,15594,17352,21845,24067
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",463692,482484,513967,516824,588350,653514
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",144565,159460,170395,170845,194988,245170
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",15307,19117,(D),(D),(D),24286
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",129258,140343,(D),(D),(D),220884
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",102086,108445,105226,103149,112287,122595
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",409440,428511,448381,457196,480976,505945
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",746310,718327,700007,678923,836020,1090691
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",369725,381402,366850,371026,434666,498733
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",1545993,1588084,1638942,1758818,1998800,2375710
 "46300","Twin Falls, ID (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",2742345,2913130,3054612,3182300,3578985,3947211
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",10500988,11343847,11882881,11699225,13025307,14728798
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",9374539,10176671,10706894,10395558,11640085,13261582
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",8966,13205,9407,11096,11310,12051
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",399134,503193,492214,284096,352198,493092
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",37515,40423,41362,42194,43724,32999
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",504842,580833,656735,614157,634188,677744
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",930217,1091825,1104218,992783,1338909,1749140
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",451425,516536,508038,487391,540061,700784
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",478792,575289,596180,505392,798849,1048355
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",458201,531621,570243,582801,624711,739779
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",1184103,1287746,1340906,1372321,1685204,1924181
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",358795,388442,441632,433273,474615,514548
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",322596,352465,391345,404701,380372,405808
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",1810371,1886599,2015006,2129395,2222388,2438879
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",617619,582592,607108,563430,580117,666272
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",1192753,1304007,1407898,1565965,1642272,1772607
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",931865,1023241,1038566,990928,1091775,1217449
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",552590,626203,650783,594172,643793,726858
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",70958,70423,67810,66270,72643,90946
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",308317,326615,319973,330486,375340,399645
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",1799744,1828425,1920669,1904277,2042081,2217313
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",78540,87941,95791,94912,100789,104236
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",1721204,1740484,1824878,1809365,1941291,2113077
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",379449,395619,415172,367767,445540,507784
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",52126,56387,58427,49183,53083,55260
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",327323,339232,356745,318584,392458,452524
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",248739,253031,269419,265769,293068,330815
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",1126449,1167176,1175987,1303667,1385222,1467216
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",408100,516399,501621,295193,363508,505143
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",1642304,1819368,1911149,1955122,2309916,2663961
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",396310,428866,482994,475467,518339,547546
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",1252814,1444290,1495563,1397483,1719281,2154947
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",1843160,2189057,2262574,1902132,2336605,2932027
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",7531379,7987614,8444320,8493426,9303480,10329554
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",65758319,67609726,68870570,63677849,69039157,74422320
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",50369660,52210617,53365208,47833624,52538149,57762306
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",165214,133151,65481,90844,103122,146331
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",52120,63886,56502,68940,77292,81469
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",1303204,1316787,1304625,1361280,1549575,1790565
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",3801825,3759239,3994943,4007314,3959314,3953646
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",1329504,1417046,1192643,1055776,1180142,1379693
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",334971,341607,351473,320587,343526,359764
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",994533,1075439,841170,735189,836616,1019929
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",2327723,2333901,2472636,2364796,2451681,2666125
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",4167836,4359977,4363157,3921255,4410121,5019154
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",3618311,3616246,4028858,2383038,3043796,3744485
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",1661903,1834491,1672660,1580276,1943218,2026224
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",13371527,13602046,14072829,14028176,14827534,15321387
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",2832430,2965477,3069486,3197935,3437101,3527619
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",10539097,10636569,11003343,10830241,11390432,11793768
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",6378238,6625204,6316177,5928980,6393151,7016667
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",3118529,3233781,3285552,3111756,3513693,3768776
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",1008498,1043513,1101038,1005725,1032177,1162604
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",2251212,2347910,1929587,1811498,1847281,2085286
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",5559390,5719834,5986637,6035134,6403381,6698787
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",771736,791190,805665,747936,803005,875563
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",4787654,4928644,5180972,5287198,5600376,5823225
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",5137341,5847275,6191278,3550356,4632062,6194789
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",587353,650673,729159,431880,592727,803344
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",4549988,5196601,5462120,3118476,4039335,5391445
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",1495525,1581534,1646782,1457459,1563760,1722983
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",15388659,15399109,15505362,15844226,16501008,16660015
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",217334,197037,121983,159784,180414,227799
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",6495559,6693878,6835793,6286051,6861803,7685280
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",4921515,4933032,5333483,3744317,4593370,5535050
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",2991408,3251538,2865303,2636052,3123360,3405917
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",5348663,5373323,5309570,5222875,5319870,5561138
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",45020997,46837294,48055638,42610749,47218279,52201167
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",12412079,12906452,13526173,13508223,14184880,15114847
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",9686729,10092454,10587350,10610416,10988423,11786505
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",88837,88437,94039,87002,122600,175115
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",21743,26626,23053,27621,30124,12761
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",122212,116503,124846,110888,138534,154848
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",386474,425911,440180,595651,517256,442547
